timestamp,production_volume,production_rate,cycle_time_minutes,quality_score,defect_rate_percent,first_pass_yield,equipment_utilization,downtime_minutes,oee_score,material_waste_percent,energy_kwh,labor_hours,production_cost_per_unit,total_cost,efficiency_score,waste_cost
2025-09-11 22:33:01.469513,1185.0,96.35109044916528,3.1296516587032976,92.64662947032907,2.5498861298195155,97.51579093513652,71.13615950853645,20,87.16488603755995,4.197718317239133,180.1456186410668,4.8380768972501285,2.1678023988167494,2525.5682475599483,65.90525411929603,106.0162409421993
2025-09-11 23:33:01.469511,693.6999999999999,116.96107481702931,2.5861048054313374,91.2526475685196,1.837708119130245,98.32273673566591,61.61926379184461,34,75.27356380875274,2.31761561341291,159.45563447743882,5.821314999234408,2.284053882069516,2029.826041792536,56.22920962228837,47.04356526970507
2025-09-12 00:33:01.469509,753.1999999999999,84.47522466196496,4.061927727288871,93.35023183676796,1.3208799988449975,93.87190694930476,75.00822968153118,40,80.10761049553697,6.529595238710302,225.8384771589918,7.63375019148906,2.418344790715473,1800.9058352460902,70.02035630436475,117.5918616718847
2025-09-12 01:33:01.469507,672.0,100.65697552874444,3.2964555879160233,85.84309672827858,3.4913735004731334,97.68673506930305,73.80527567781833,39,80.75046701547069,7.731050962868794,210.60138319360811,4.417921267015832,2.147001907054793,2515.2368534826333,63.35673419068225,194.45424297959988
2025-09-12 02:33:01.469505,779.0999999999999,111.46089529563388,3.387807664639823,92.53978923656571,1.778543906707919,92.57684180303363,65.11313505571427,2,75.43457354501183,3.440909576132085,207.03125078265037,6.881071695789583,2.0192755183421753,1971.1847438351253,60.255557945878365,67.82668461387755
2025-09-12 03:33:01.469503,574.6999999999999,117.70125230080467,4.287189172900263,92.2992996434738,1.8541610729890263,96.19977500782747,68.40265195603074,24,68.60780109218703,3.941147682422227,155.3576559607408,6.749132017652511,2.3275662965367068,1904.4823953078346,63.135168692979306,75.05846378481405
2025-09-12 04:33:01.469501,736.4,109.87106558134872,3.8161099677224417,92.28858122741022,0.9908714635750075,95.39952805733994,61.54762365962265,44,67.33898517280839,3.1028773368908897,164.04990097955172,4.383016794653431,1.9540463783492843,2037.51612059406,56.8014286546516,63.221625941411546
2025-09-12 05:33:01.469499,724.5,108.82262194577625,2.5161182066842396,92.84533966575391,2.884428646249788,95.821464733163,59.76242319447523,37,65.41678876499083,5.461616740069038,212.25493962131137,7.690289619623201,2.0719718036042294,2179.900522322704,55.48662480739583,119.05781184402922
2025-09-12 06:33:01.469497,1144.0,113.0595236078305,4.38634964592257,93.7940831839427,2.581046677344466,98.48343641319042,81.59246012349955,44,86.83835660613036,2.9290483678847297,170.78238414588358,6.273888808627278,2.4060090659747555,2275.9063274732007,76.52889992006045,66.66239713943908
2025-09-12 07:33:01.469495,848.0,97.84804883910175,2.9742889319554227,95.46485699585001,1.1623088383662812,98.09920673072797,78.83380570065133,19,70.91187280596736,4.137163660768277,200.40700797484243,5.454902084542737,2.3070956381885206,1844.5700407126308,75.25857987651304,76.31288142178157
2025-09-12 08:33:01.469493,858.0,112.23378130471332,2.7152283695197177,88.50766936166679,0.7471431368475281,97.4955856006783,84.59140279627181,43,70.2876687320442,6.182078083605578,204.48816860293934,7.026154333981227,2.0826677036732497,2770.5733326273603,74.86987909532,171.2790067865767
2025-09-12 09:33:01.469482,969.0,80.31857618981805,4.036256356761765,95.72564233234081,2.5414979062241394,93.91588920374859,71.94336592412462,44,83.40088501065163,5.360695898056091,178.35071902709393,5.029461833606536,1.9503211516858503,2516.063053419558,68.8682491463747,134.87848889716707
2025-09-12 10:33:01.469481,987.0,116.9824422150722,3.5009546317334364,91.4773238694249,2.4635336428434056,98.38273040080264,94.35987019165417,33,73.0004028271848,4.318775385967611,244.8425155541493,6.774039348185282,2.0491778735825656,2123.194065324336,86.3178840579884,91.69598268955251
2025-09-12 11:33:01.469479,1070.0,97.73226038068701,3.367541132036035,86.0017576287463,1.3197785809946279,92.68255384724712,94.65526861199007,20,77.65111731029592,4.521497610845252,234.2464106835575,4.158844830288989,1.998872904459203,2118.6972572853974,81.40519469452246,95.79684586920311
2025-09-12 12:33:01.469477,989.0,102.13520751462991,2.9990061593654835,77.18504587215456,6.705181373502462,97.97330451591151,87.45404285049362,22,69.06277663243641,5.3726652957393775,222.23735076327986,7.357632150437087,1.923262501560698,2248.5425493684593,67.50144309120721,120.80666520985267
2025-09-12 13:33:01.469466,974.0,90.19528995659529,3.594942979724637,89.34509814304879,0.9531736753427007,94.29712050647525,83.402409158603,5,88.99364303654923,2.035188367322968,157.7993866409409,5.792683388085274,2.3203330394959596,2426.244822763033,74.51596431642096,49.378652395649006
2025-09-12 14:33:01.469464,850.0,109.70123331361685,3.048769210405175,95.20366070244908,1.7970044031278056,92.37640618163388,77.7381904071582,12,86.28953500043093,2.471059210721659,160.61300193090193,6.546771657431767,1.9764489207951201,1946.3730665889677,74.00960303145472,48.096030936952296
2025-09-12 15:33:01.469462,1163.0,83.06543225900995,4.303166010574135,94.1998521516319,3.3308477605027966,96.68549888968523,90.34487549267372,22,86.59474057412508,7.28754840657807,199.27813458649558,4.884951279226735,2.1179172291174346,1988.9298137649523,85.10473914067457,144.94422295098397
2025-09-12 16:33:01.469460,854.0,114.90543210187342,2.9304089594663854,95.25199454074128,1.759181950778367,93.6189594982117,87.11827931384698,8,75.16934371430013,2.4672739345477446,166.07133491909858,6.708294850633791,2.0701016127852765,2659.434582833551,82.98189865601327,65.61553626860075
2025-09-12 17:33:01.469458,1043.0,113.1246731602537,4.268710300911507,82.55204796036683,4.8311556859845135,93.70499788105242,74.06542348362228,16,84.05903034267932,6.240821577263031,247.82654635294742,7.088961103573107,2.4874541650449418,2056.2549238890724,61.14252391624866,128.32720097360274
2025-09-12 18:33:01.469456,1119.0,88.64240464979065,3.6188108514547137,90.72258697342137,1.6927831938883828,94.1423301636014,92.77317961234606,1,68.5969038847445,7.520228984654316,165.85202340274094,5.892852747537595,2.073764570903754,2180.1949979751776,84.16622856181908,163.95565615971287
2025-09-12 19:33:01.469455,930.0,112.3729759314105,4.156976267790482,86.9168828471817,1.32264560704601,92.44579337251761,90.56343107307923,18,65.2154750647945,3.6241016258103866,198.7467835463974,6.470907696247178,1.8559877379577283,2671.271850950117,78.71491128817642,96.80960658009839
2025-09-12 20:33:01.469453,1106.0,111.45430932245927,3.92569199172191,89.26650579692105,3.4519329438794846,93.23989000938778,93.7449978322981,18,65.4993233144507,4.222948622357086,186.41210568415053,5.825303695289595,1.8628780268004588,2463.1478293998225,83.68288392429189,104.01746732825825
2025-09-12 21:33:01.469451,934.0,105.28866391015796,3.893390222873497,90.64225176026038,1.728002018945129,92.03597739309892,88.142987709709,6,79.66504343511401,5.413528435068297,213.9386421454098,7.576365477031382,2.2135276049471453,2141.7118793416885,79.8947888288498,115.94218158539793
2025-09-12 22:33:01.469449,820.0,94.94080707598751,3.1486916153901117,86.15180558583502,3.182297611037403,95.11786664774051,85.33537989839475,41,76.38487263119852,7.290253817831508,162.9036408889425,5.991476722057277,2.219554486216786,2483.6995457246207,73.51797058599878,181.068000955653
2025-09-12 23:33:01.469442,789.5999999999999,90.85995016727472,2.967793862944407,87.86795538524575,1.1898638176732586,92.5897876419258,64.36486072581238,41,77.950383722713,7.651433523562521,193.03164280423908,7.3672348361152755,2.0931312933378585,1819.6832153814137,56.55608710633238,139.23185156433388
2025-09-13 00:33:01.469440,676.1999999999999,89.271343611574,2.9217724553615763,92.77692882282861,1.13931411207525,96.7785682353094,74.65456966708027,19,65.18657851043048,6.437379488667609,177.47050328071435,7.205408233080995,2.1022905846184208,2535.642660011365,69.26221696301606,163.22894050147738
2025-09-13 01:33:01.469438,751.0999999999999,92.74435851054429,4.2143833141191775,94.56362048510947,0.5934022486535341,93.64935995834153,73.32127779000817,8,75.56716549143565,2.519718565128164,238.7751524671688,5.642019285393426,1.8377528079886098,2287.0160405162396,69.33525486417619,57.626367760346746
2025-09-13 02:33:01.469436,830.9,116.14233773730122,4.14085364051804,97.97851764810835,2.455000476127655,98.60501900824624,56.904373402123795,16,82.95170403002152,6.014924933209105,154.05857121346952,4.9203379674299,2.1615825572724834,2613.1821472844613,55.75406153634533,157.18094452718213
2025-09-13 03:33:01.469434,621.5999999999999,83.10563103955126,3.3811470560246146,87.41742597671963,3.211158062342567,98.09876139179057,56.52733948994504,26,76.0673425491859,4.461822331235973,241.37274940064592,5.624328530239084,2.153317632766246,2754.637652006468,49.414745155231714,122.90703790185886
2025-09-13 04:33:01.469432,780.5,113.15485105011834,2.7648092269929094,93.3533475939575,3.093074749518911,94.02608626477746,63.52926733756099,1,83.30548015780556,4.82420599694637,233.29941385530003,7.30486950310088,1.9046845229898612,2725.7885494945685,59.306697761527815,131.49765466879444
2025-09-13 05:33:01.469430,569.0999999999999,93.95560300167294,3.2645045039549165,90.47622469282294,1.9196297200746715,97.48250818259675,72.21106661563667,35,70.82547410992088,2.2948903420710622,179.75707164408155,4.910530143277569,1.8726875702776493,2709.2650434553407,65.33384688424749,62.174661823363984
2025-09-13 06:33:01.469429,1041.0,100.86397584045433,3.7386869082738228,93.27030574120703,3.404580283744165,97.62271433265364,94.68190323287361,18,85.32855011204313,3.1463728360781493,228.92906546771047,6.097745383430997,1.8865007434196435,2312.169955933887,88.31010062689501,72.74948741746394
2025-09-13 07:33:01.469427,1064.0,111.77942534593963,3.408806308959906,85.69212393153872,2.1131530942187267,98.90594179880087,73.7604222775882,16,79.71078101133631,6.743081645201887,153.12135603387475,7.22438699184299,1.870719772543881,2160.1421141389383,63.20687247053717,145.66014640877876
2025-09-13 08:33:01.469425,1145.0,115.37506188091885,4.06037853696599,86.53837048200404,3.1058695038668325,96.1848799079198,84.85326788380338,4,70.26907748574766,4.723752998287159,246.68655502933936,5.413909900513515,2.226795736875732,2265.035324730673,73.43063532737312,106.99467406422845
2025-09-13 09:33:01.469423,852.0,93.79125680290588,4.495245644502771,90.32876356605175,2.829790558375225,92.57376014250563,79.52227141577553,38,70.91801189634582,3.8099734497868933,202.65949425897892,6.56883854801079,1.9375378566820431,2489.896003313361,71.83148452950984,94.86437665354404
2025-09-13 10:33:01.469421,1185.0,98.47373925100442,2.8822641768977935,95.91742971326302,2.812765533932156,96.52786060248467,94.24785994536508,17,80.70076161423843,4.304114443789749,180.32810260654452,4.9825262961952586,1.9760011065312244,2683.997776871187,90.40012481935011,115.52233598530853
2025-09-13 11:33:01.469419,1139.0,96.5806425926717,3.419301639319145,80.99084553761662,6.068699368701326,96.37485823863224,91.05297307839271,6,85.74848983031109,7.1263970799540814,186.25832125946772,4.43711778147264,1.9215005009060078,2006.9863030001195,73.74457278332869,143.0258132920789
2025-09-13 12:33:01.469417,891.0,80.53004134015642,3.361967803841644,83.19090557335808,5.566143945657993,96.46845404194302,90.95821761777844,16,75.39069455072888,6.493994104429741,156.64053534604975,7.177536900371425,2.4704847131139522,2718.193158461703,75.66896492961563,176.51930345751558
2025-09-13 13:33:01.469395,1166.0,91.83771555434626,3.108985065497902,92.64100169120857,2.3786609648942463,94.15001953672947,81.71732899487425,38,71.4575107281898,3.6338923830864966,248.93495140420393,4.395874493634827,2.398232224206285,2615.180231969889,75.70375213615192,95.03283525353758
2025-09-13 14:33:01.469393,1063.0,98.36756934930247,2.896191033440579,87.39819129073732,0.8937346330471627,98.01775709556233,80.37048755844162,35,86.67529017276502,2.70501104127424,153.92919451506924,5.085525580318338,1.9613463861460647,2778.8560151782344,70.24235245762505,75.16836203168461
2025-09-13 15:33:01.469391,834.0,96.44374435521759,2.6313842329793182,89.70906074147975,0.5975785384737557,98.71630528068788,76.83517679826765,39,81.73170729377087,3.5119893298644302,215.4907123147859,7.420437687989761,2.0292964057454883,2680.2517732816873,68.92811542478128,94.13015629115505
2025-09-13 16:33:01.469389,1005.0,108.87716910062719,4.274238634447396,89.34864675364511,3.2625435434470607,93.52398759084706,71.40938741627318,44,76.20213718207691,7.524538706328402,194.27359277064582,5.385877148314669,1.9469249896134981,2079.9373296919066,63.80332131150782,156.5056894400409
2025-09-13 17:33:01.469387,880.0,95.39214468884413,3.339697395372635,85.34055721091684,2.349950943562214,92.61706510695652,91.61805940637633,3,77.19750488198255,5.489533027098532,244.8916218188715,7.892181398056644,2.1443131716225765,1905.9559113440478,78.18736240323037,104.62807923516833
2025-09-13 18:33:01.469376,849.0,99.5750579588268,3.493791037000098,85.31449293058762,2.889611872928529,93.36174523217939,90.32252522825193,37,70.10641169840991,5.200881252468697,174.5999740306795,7.918937339095439,1.8137273727319776,1912.2410719915886,77.05820440058523,99.45338741521698
2025-09-13 19:33:01.469374,1159.0,97.18434368529454,4.333884096401832,95.81206156778505,1.94456705453765,97.74386497479003,94.99294183215326,24,80.6700657516211,5.578361598154769,203.20868239380113,5.073104081814227,2.269957606227757,2091.223318578276,91.01469591327292,116.65599853522832
2025-09-13 20:33:01.469371,1187.0,109.62504595577482,4.052580955031896,88.54992052964656,0.8519245668871834,96.73651244373893,94.91592092684763,4,73.96856276357222,4.196169594479091,198.2356208582753,4.163912888999562,2.1662107048723493,2414.183723984539,84.04797255070575,101.30324338070226
2025-09-13 21:33:01.469348,801.0,114.5188959594785,2.7610025282343686,91.7350239611046,0.8755573766076513,96.45233139637389,83.88579264006569,29,89.89112941685873,6.842642121917077,220.28664440501012,6.820253136821517,2.4290472498107722,2604.3203260971727,76.95265197832677,178.20431962317332
2025-09-13 22:33:01.469346,1189.0,101.27556316030056,3.6308399352154845,88.88343245665405,2.556695861686914,94.81255194576597,89.22468537951276,11,77.0045878815472,5.139717495801499,156.80102319524204,5.803946010593375,1.91507487902989,2699.250306981565,79.3059629639613,138.73384028340715
2025-09-13 23:33:01.469344,597.0999999999999,111.57728776780765,3.3845045530391182,97.22883018649942,1.790917684698388,96.04479580058005,74.89531459764856,3,77.14714015474033,2.7004874166127735,169.37891300233548,4.403011375838306,2.362876472242792,2423.7533843692327,72.81983824779223,65.45315515461736
2025-09-14 00:33:01.469342,633.5,91.87146728079402,4.094422145157526,88.37085786525506,1.1015741801010102,94.15511887692057,72.99294781354824,23,79.1462946852668,2.774390748974378,171.45648200928497,6.830091275912171,2.354372710126701,1805.6313127480537,64.50449416397052,50.095268101466615
2025-09-14 01:33:01.469340,741.3,101.65478440629074,3.9484650952238987,90.58553856560616,1.9747836402243106,95.34040055592573,60.94696203486396,28,87.91890007796867,5.22115487901571,223.81507548416897,4.124699636447685,1.889026832451821,1986.3167765185335,55.20913379865703,103.70867528990499
2025-09-14 02:33:01.469338,776.3,93.80919814679889,3.880811443822144,96.34549325629982,0.6926268112254023,97.55144119859459,65.01088270620187,8,85.02045249649376,7.619421308425035,168.913869632674,7.480786761968968,2.0789914569008894,1899.726203853368,62.63505561356471,144.74814317813752
2025-09-14 03:33:01.469336,693.0,96.56803702287321,3.1810896709597936,95.94513636829352,2.2459142057431962,98.86869118218823,58.5831883030299,3,76.27825174494603,3.8501127300571927,207.34917638909766,4.554610116453215,1.9191068488011618,2163.3244755690102,56.207719906236214,83.29043102632546
2025-09-14 04:33:01.469334,711.9,109.29655459250674,4.1099274607985095,87.4193184320016,1.306980213305293,98.52742246512861,75.08102054517444,23,82.9674816493199,7.21724701315531,171.52438205009537,4.5092475149869,1.9783043503202842,2301.350993633746,65.63531643238258,166.0941858502516
2025-09-14 05:33:01.469332,590.0999999999999,115.26649929330851,2.604782591189722,95.43436302734423,2.8926773019115646,98.53706159992375,68.1234926890176,13,79.65588746951904,6.584573519473276,236.16249500839785,4.702689191874338,1.9842723223813812,1843.397178578561,65.01322131974337,121.37984247940142
2025-09-14 06:33:01.469330,961.0,84.85981564351061,2.8192498028643342,90.9564295275926,1.4310858767707213,94.81556614392979,75.71607013758657,4,77.30917621753122,3.486874657441441,244.21854544896385,7.841065433968266,2.189365475818041,2148.4779757956553,68.86863397575652,74.91473405872956
2025-09-14 07:33:01.469328,1001.0,105.38557025949522,3.1712465459558237,91.27859533710962,1.8656604472454035,95.28152916354753,86.79251711014642,17,69.80789431960876,2.218044489897455,201.84929749422403,6.772677441015384,2.087987652232326,1979.1796746253226,79.22299047586218,43.89908571819734
2025-09-14 08:33:01.469326,1069.0,103.28575230311193,2.6536148821385623,86.73523964140728,0.5348616197243019,96.93944777458287,85.45320601144739,41,76.59840658637228,2.6110835908542964,185.23088842091784,7.205486141854546,2.463412962804414,2447.070166258874,74.11804301529435,63.89504756787641
2025-09-14 09:33:01.469324,1150.0,84.73660156703727,2.969988555069383,86.04781967884261,0.7173406633836766,98.45534349635899,78.95406795082101,18,71.14546467556437,6.3709636030846415,173.40577750174992,5.590539942931012,1.8884590993629036,2264.27236932434,67.93825401943333,144.25596852435595
2025-09-14 10:33:01.469322,1103.0,88.47577321760437,4.160301965995837,94.46321099065895,1.6774806692200546,92.99395981546459,72.83893980499073,11,87.87105374629137,3.19801842824388,154.97810015230436,5.345250910019822,2.4815844943951393,2295.3176469339087,68.80600139134746,73.40468133568021
2025-09-14 11:33:01.469320,1070.0,92.44009978930721,4.396503075580158,91.4539949806189,1.9398165041513704,94.12969304679036,86.78932988982,17,73.38517033740867,4.227625523032363,176.85000761974953,4.93793602713268,1.9614470481499848,2227.6917880334613,79.37230940114875,94.17846660539861
2025-09-14 12:33:01.469318,1014.0,86.67724283270006,3.109204711548381,90.67905913399733,2.3000616443579114,92.97472791215877,83.00769252259484,16,88.80660036333431,5.010194996038549,215.4235779945318,5.922592113249635,2.341011755467297,2756.019710486567,75.27059458833045,138.08196162463406
2025-09-14 13:33:01.469316,1051.0,89.74917930097367,3.0290316079776765,94.48360697248116,1.3749877361279097,96.28405970971619,89.30795979339098,29,78.32638225236778,6.352809010700977,203.36169313092108,6.207314934136674,2.0372789483209752,2014.7351251215632,84.38138172632902,127.99227457048028
2025-09-14 14:33:01.469314,989.0,90.7040319544683,3.059785304492854,85.45650091819599,5.169891316759255,94.14410697821276,83.00408752779984,23,80.788609466904,2.6793873395547525,244.40412782809275,6.527099374611021,1.9001569767921198,2316.6642598438743,70.93238882033447,62.072408878246584
2025-09-14 15:33:01.469312,1095.0,93.42695332156238,3.0554381747016874,87.0658061797016,3.0803671915676136,94.28275496758802,91.3045375079635,10,78.57351111223319,4.438198431664769,189.62772624917005,5.028474015994778,2.400522429672368,2536.017368365336,79.49503165995645,112.55348306953648
2025-09-14 16:33:01.469310,1012.0,109.97561811204636,2.571860364371946,92.93292694320934,2.839552966680049,92.49641171641585,83.79767096936214,34,68.23451542416753,4.910437454856172,219.38633423283946,7.7946163236119625,2.0162026294655244,2356.8444131345627,77.87562834206827,115.73137081524472
2025-09-14 17:33:01.469308,1007.0,102.87648815402403,4.353832692662216,86.75960306960991,0.6188564760450714,94.44857243265314,84.02344928838465,22,74.39553047519853,5.244962383829238,198.93227474751214,4.679033992828543,2.2611987829587896,2729.020885716801,72.8984110879975,143.1361189026897
2025-09-14 18:33:01.469306,1036.0,119.44986687805606,2.9273962831406566,94.7678761183776,1.9415208417734868,98.0374755518111,91.91634006645863,16,67.4786528069406,6.9101638483713,201.25762159242117,7.862612699065649,2.1965105795606386,2177.9683556412842,87.1071632867282,150.5011819404909
2025-09-14 19:33:01.469304,1137.0,96.58943307869885,3.34000814816281,84.18637532832554,1.6295810705090492,93.63150968323585,80.08707165530993,0,80.57385110458455,3.0300691702593014,176.77743146041175,4.059424490030015,2.130229416573612,2263.675805773178,67.42240273320424,68.59094270535189
2025-09-14 20:33:01.469302,1166.0,110.154602953477,2.5193737654819355,97.43599007408496,1.2261350475875825,96.86631226347046,73.35038071126601,14,76.17185488001097,6.846988710959733,195.49507768419997,5.9245027672673825,2.1470736308539773,1888.5223152147285,71.46966966913268,129.30690972670786
2025-09-14 21:33:01.469300,852.0,114.85873685506135,4.215910181830115,85.89645421263347,3.4599877798014393,96.40739841457015,70.71956690783347,31,84.44962428927342,6.157270566179913,197.07849970127072,5.333471352466251,2.3125665398646014,2408.9991110519286,60.74560040835987,148.32859320433616
2025-09-14 22:33:01.469299,1079.0,107.15913972152168,3.962314688909834,85.7417113749663,0.9274866287045397,98.04439225858381,88.87843139184048,8,70.51176202498425,5.335224885193756,220.6642521748934,5.796493655721003,1.8614410398864085,2088.211968448106,76.20588811858931,111.41080459623772
2025-09-14 23:33:01.469297,711.1999999999999,96.47458961669984,4.393512070347406,88.6684319710116,1.9966644603540682,92.92601563355727,68.4061910270693,14,69.11415146073337,6.197167222415431,244.0639999186114,6.282658315923156,2.2677264633705336,1960.3090395155689,60.65469695479718,121.4836292549056
2025-09-15 00:33:01.469286,735.6999999999999,110.14378522983012,4.063230958392798,88.40217388856678,2.3544672029543574,98.8431297224153,70.08159536198447,27,75.15830577409419,4.472106433709938,182.93212774825042,5.742356632050836,2.427068470979005,2344.531292904508,61.953653795783254,104.84993479032529
2025-09-15 01:33:01.469284,690.9,88.14668551090739,3.1274130241041305,88.210724387936,2.607394911632312,96.07840052228256,60.25928323017821,23,88.16463458045953,2.8303855158087474,154.22004685812985,5.65938740120638,1.840451737913905,2332.310263379911,53.15515024831824,66.01337187842584
2025-09-15 02:33:01.469282,825.3,93.1020866072053,2.9957467174568473,96.78130954677347,2.178946050460742,98.9683190664277,58.7274295117354,34,82.7605453753103,5.994591441592204,199.62951255006396,6.930893661653226,1.8984573374635667,1875.8716412240476,56.83717534461584,112.45084086007198
2025-09-15 03:33:01.469280,588.0,101.86741020397155,3.8954326151065857,88.24410059804357,0.529312542257551,98.38060308106095,56.29089331335764,21,75.47309061982297,5.148033840113733,204.44613321491687,6.743505100345859,2.301642355691422,2498.215453494473,49.6733925229767,128.60897694484623
